place_id,name,address,lat,lng,rating,rating_total,zipcode,weekday,Total Business Hour,frequent words,negative_mean,neutral_mean,positive_mean,compound_mean,negative_std,neutral_std,positive_std,compound_std
ChIJ9aee4d272a550e9014ce,Planet Fitness - North Phoenix,"19420 N 27th Ave #B2, Phoenix, AZ 85027, United States",33.6773,-112.1018,4.1,934,85027,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: 12:00 AM – 9:00 PM', 'Saturday: 7:00 AM – 7:00 PM', 'Sunday: 7:00 AM – 7:00 PM']",134,"[('staff', 124), ('classes', 46), ('equipment', 40), ('clean', 37), ('trainers', 37), ('weights', 37), ('ve', 34), ('incredible', 30), ('area', 30), ('experience', 29), ('workout', 27), ('facility', 24), ('spacious', 24), ('amenities', 23), ('friendly', 22), ('helpful', 22), ('vibe', 20), ('knowledgeable', 20), ('training', 20), ('excellent', 20), ('motivating', 19), ('atmosphere', 19), ('terrible', 19), ('stars', 19), ('locker', 18), ('rooms', 18), ('community', 18), ('machines', 18), ('fantastic', 17), ('membership', 17), ('free', 17), ('studio', 17), ('welcoming', 17), ('layout', 16), ('professional', 16), ('outdated', 16), ('modern', 16), ('variety', 16), ('hours', 15), ('worth', 15), ('cardio', 14), ('major', 14), ('advertise', 14), ('decent', 14), ('location', 14), ('disappointed', 13), ('dirty', 13), ('doesn', 13), ('care', 13), ('sauna', 13), ('encouraging', 13), ('super', 13), ('space', 13), ('bad', 12), ('music', 12), ('price', 12), ('standard', 11), ('cleanest', 11), ('brand', 11), ('parking', 11), ('maintenance', 11), ('perfect', 11), ('treadmills', 11), ('customer', 11), ('service', 11), ('schedule', 11), ('ready', 11), ('overcrowded', 10), ('won', 10), ('selection', 10), ('pool', 10), ('hands', 10), ('vibes', 10), ('years', 9), ('supportive', 9), ('decision', 9), ('joining', 9), ('train', 8), ('environment', 8), ('options', 8), ('endless', 8), ('penny', 8), ('premium', 8), ('disappointing', 8), ('job', 8), ('adequate', 8), ('broken', 8), ('smells', 8), ('facilities', 8), ('money', 7), ('middle', 6), ('road', 6), ('crowded', 6), ('serviceable', 6), ('maintained', 6), ('cramped', 6), ('fair', 6), ('average', 6), ('notch', 6), ('highly', 6), ('couple', 5), ('member', 5), ('counting', 5), ('unprofessional', 5), ('offering', 5), ('tips', 5), ('fine', 5), ('updated', 5), ('acceptable', 5), ('budget', 4), ('absolutely', 4), ('switched', 4), ('pay', 4), ('room', 4), ('improvement', 4), ('unhelpful', 4), ('phenomenal', 4), ('updates', 4), ('opened', 3), ('greeting', 3), ('members', 3), ('special', 3), ('alright', 3), ('peak', 3), ('outstanding', 3), ('rude', 3), ('messy', 2), ('worst', 2), ('making', 2), ('replacing', 1), ('reasonable', 1), ('keeping', 1), ('months', 1)]",0.06262,0.6359199999999999,0.301468,0.5205672,0.13284944675085417,0.12627960943492078,0.1772040804284199,0.5803412469710417
ChIJ0765526a4b047135aa1d,Gold's Gym - Camelback,"1934 E Camelback Rd, Phoenix, AZ 85016, United States",33.5092,-111.9936,4.0,389,85016,"['Monday: 5:00 AM – 10:00 PM', 'Tuesday: 5:00 AM – 10:00 PM', 'Wednesday: 5:00 AM – 10:00 PM', 'Thursday: 5:00 AM – 10:00 PM', 'Friday: 5:00 AM – 9:00 PM', 'Saturday: 6:00 AM – 7:00 PM', 'Sunday: 7:00 AM – 6:00 PM']",110,"[('staff', 114), ('equipment', 42), ('trainers', 41), ('incredible', 40), ('classes', 40), ('area', 38), ('clean', 35), ('weights', 34), ('ve', 30), ('machines', 28), ('experience', 26), ('spacious', 25), ('friendly', 25), ('motivating', 24), ('community', 23), ('facility', 22), ('atmosphere', 22), ('training', 21), ('workout', 21), ('welcoming', 20), ('professional', 20), ('schedule', 20), ('fantastic', 19), ('terrible', 19), ('studio', 18), ('stars', 18), ('hours', 17), ('disappointed', 17), ('dirty', 17), ('doesn', 17), ('care', 17), ('locker', 17), ('rooms', 17), ('parking', 17), ('hands', 17), ('vibes', 17), ('free', 16), ('membership', 16), ('layout', 16), ('helpful', 16), ('pool', 16), ('sauna', 15), ('knowledgeable', 15), ('amenities', 15), ('excellent', 15), ('supportive', 15), ('worth', 15), ('customer', 14), ('service', 14), ('selection', 14), ('bad', 14), ('encouraging', 14), ('variety', 13), ('outdated', 13), ('location', 13), ('music', 13), ('vibe', 12), ('modern', 12), ('train', 11), ('environment', 11), ('options', 11), ('endless', 11), ('broken', 11), ('smells', 11), ('switched', 11), ('maintenance', 11), ('major', 11), ('advertise', 11), ('price', 10), ('member', 10), ('counting', 10), ('space', 10), ('disappointing', 10), ('ready', 9), ('money', 9), ('perfect', 9), ('treadmills', 9), ('notch', 9), ('highly', 9), ('decision', 8), ('joining', 8), ('cleanest', 8), ('brand', 8), ('phenomenal', 8), ('cardio', 8), ('adequate', 8), ('decent', 7), ('overcrowded', 7), ('won', 7), ('unprofessional', 7), ('absolutely', 6), ('cramped', 6), ('maintained', 6), ('months', 6), ('penny', 6), ('premium', 6), ('fair', 5), ('fine', 5), ('super', 5), ('facilities', 5), ('standard', 5), ('years', 4), ('offering', 4), ('tips', 4), ('messy', 4), ('outstanding', 4), ('alright', 3), ('peak', 3), ('job', 3), ('average', 3), ('budget', 3), ('acceptable', 3), ('middle', 3), ('road', 3), ('crowded', 3), ('serviceable', 3), ('pay', 3), ('room', 3), ('improvement', 3), ('worst', 2), ('reasonable', 2), ('unhelpful', 2), ('special', 2), ('rude', 2), ('replacing', 2), ('couple', 1), ('updated', 1), ('opened', 1), ('making', 1), ('updates', 1)]",0.075448,0.621848,0.302712,0.4927084,0.14435208830353086,0.11416535291947781,0.1804548610692828,0.623842402327066
ChIJa81c3218cf456c9f50e0,Hammer CrossFit,"2410 W Birchwood Ave, Phoenix, AZ 85009, United States",33.4532,-112.1001,4.9,134,85009,"['Monday: 5:30 AM – 7:30 PM', 'Tuesday: 5:30 AM – 7:30 PM', 'Wednesday: 5:30 AM – 7:30 PM', 'Thursday: 5:30 AM – 7:30 PM', 'Friday: 5:30 AM – 6:30 PM', 'Saturday: 8:00 AM – 11:00 AM', 'Sunday: 9:00 AM – 11:00 AM']",73,"[('staff', 61), ('classes', 30), ('area', 28), ('equipment', 27), ('clean', 24), ('spacious', 24), ('ve', 22), ('incredible', 20), ('trainers', 19), ('modern', 18), ('parking', 17), ('knowledgeable', 17), ('workout', 16), ('friendly', 16), ('atmosphere', 14), ('professional', 14), ('pool', 14), ('training', 14), ('helpful', 13), ('facility', 12), ('excellent', 12), ('weights', 12), ('experience', 11), ('schedule', 11), ('vibe', 11), ('community', 11), ('motivating', 10), ('locker', 10), ('rooms', 10), ('variety', 10), ('phenomenal', 10), ('stars', 10), ('encouraging', 9), ('super', 9), ('studio', 8), ('years', 8), ('supportive', 8), ('location', 8), ('welcoming', 8), ('member', 8), ('counting', 8), ('price', 8), ('treadmills', 8), ('space', 8), ('switched', 7), ('machines', 7), ('sauna', 7), ('layout', 7), ('decision', 7), ('joining', 7), ('hands', 7), ('vibes', 7), ('music', 7), ('worth', 6), ('penny', 6), ('premium', 6), ('fantastic', 6), ('selection', 6), ('maintained', 6), ('membership', 6), ('cleanest', 6), ('brand', 6), ('fair', 6), ('perfect', 5), ('ready', 5), ('making', 5), ('fine', 5), ('amenities', 4), ('train', 4), ('environment', 4), ('options', 4), ('endless', 4), ('cardio', 4), ('absolutely', 4), ('free', 4), ('hours', 4), ('notch', 4), ('highly', 4), ('couple', 4), ('maintenance', 3), ('customer', 3), ('service', 3), ('job', 3), ('average', 3), ('facilities', 3), ('disappointed', 2), ('dirty', 2), ('doesn', 2), ('care', 2), ('alright', 2), ('adequate', 2), ('peak', 2), ('opened', 2), ('bad', 2), ('decent', 2), ('updated', 2), ('offering', 2), ('tips', 2), ('worst', 2), ('terrible', 1), ('unhelpful', 1), ('overcrowded', 1), ('won', 1), ('budget', 1), ('standard', 1), ('outstanding', 1), ('replacing', 1), ('middle', 1), ('road', 1), ('crowded', 1), ('serviceable', 1), ('acceptable', 1), ('special', 1), ('months', 1), ('broken', 1), ('smells', 1), ('rude', 1)]",0.014186567164179105,0.6250522388059702,0.3607686567164179,0.7579305970149254,0.06690540600008946,0.11226869736700387,0.1284991392369933,0.3177543325018576
ChIJf0c5a5a041d5a4f0aeec,Track Club Fitness,"4440 N Central Ave, Phoenix, AZ 85012, United States",33.4931,-112.074,4.7,89,85012,"['Monday: 5:00 AM – 8:00 PM', 'Tuesday: 5:00 AM – 8:00 PM', 'Wednesday: 5:00 AM – 8:00 PM', 'Thursday: 5:00 AM – 8:00 PM', 'Friday: 5:00 AM – 7:00 PM', 'Saturday: 7:00 AM – 12:00 PM', 'Sunday: 7:00 AM – 12:00 PM']",84,"[('staff', 38), ('incredible', 23), ('equipment', 20), ('spacious', 18), ('area', 17), ('clean', 17), ('workout', 16), ('classes', 16), ('trainers', 14), ('weights', 13), ('helpful', 13), ('professional', 12), ('modern', 11), ('ve', 11), ('knowledgeable', 11), ('studio', 10), ('atmosphere', 9), ('train', 8), ('environment', 8), ('options', 8), ('endless', 8), ('free', 8), ('friendly', 8), ('encouraging', 8), ('treadmills', 8), ('variety', 8), ('absolutely', 7), ('hours', 7), ('perfect', 7), ('supportive', 7), ('phenomenal', 7), ('hands', 7), ('layout', 7), ('vibes', 7), ('price', 7), ('fantastic', 7), ('vibe', 7), ('sauna', 7), ('experience', 7), ('ready', 6), ('cardio', 6), ('pool', 6), ('training', 6), ('excellent', 6), ('facility', 6), ('community', 6), ('parking', 5), ('membership', 5), ('maintained', 5), ('locker', 5), ('rooms', 5), ('customer', 5), ('service', 5), ('facilities', 5), ('notch', 4), ('maintenance', 4), ('highly', 4), ('decision', 4), ('joining', 4), ('space', 4), ('decent', 4), ('schedule', 4), ('selection', 3), ('special', 3), ('job', 3), ('fine', 3), ('adequate', 3), ('standard', 3), ('switched', 3), ('super', 3), ('years', 3), ('amenities', 3), ('motivating', 2), ('location', 2), ('machines', 2), ('stars', 2), ('worth', 2), ('terrible', 2), ('bad', 2), ('budget', 2), ('welcoming', 2), ('outstanding', 2), ('making', 2), ('cleanest', 1), ('brand', 1), ('money', 1), ('outdated', 1), ('music', 1), ('penny', 1), ('premium', 1), ('keeping', 1), ('acceptable', 1), ('reasonable', 1), ('disappointed', 1), ('dirty', 1), ('doesn', 1), ('care', 1), ('pay', 1), ('room', 1), ('improvement', 1), ('fair', 1), ('worst', 1)]",0.01652808988764045,0.6074719101123596,0.376,0.7586528089887641,0.06175374296488955,0.11572499630664775,0.1327300746902251,0.31821328256728565
ChIJ8919a6d1127e3e686b3f,Brickyard Fitness,"717 S Central Ave, Phoenix, AZ 85004, United States",33.4395,-112.074,5.0,56,85004,"['Monday: 5:00 AM – 8:00 PM', 'Tuesday: 5:00 AM – 8:00 PM', 'Wednesday: 5:00 AM – 8:00 PM', 'Thursday: 5:00 AM – 8:00 PM', 'Friday: 5:00 AM – 7:00 PM', 'Saturday: 7:00 AM – 12:00 PM', 'Sunday: 8:00 AM – 11:00 AM']",81,"[('staff', 24), ('clean', 14), ('classes', 12), ('workout', 12), ('incredible', 12), ('equipment', 11), ('helpful', 10), ('area', 10), ('weights', 9), ('ve', 8), ('trainers', 8), ('encouraging', 8), ('atmosphere', 7), ('stars', 7), ('modern', 6), ('training', 6), ('professional', 6), ('spacious', 6), ('community', 6), ('supportive', 5), ('schedule', 5), ('perfect', 5), ('experience', 5), ('free', 5), ('vibe', 5), ('friendly', 5), ('location', 5), ('maintained', 5), ('pool', 5), ('studio', 4), ('switched', 4), ('layout', 4), ('cleanest', 4), ('brand', 4), ('motivating', 4), ('fantastic', 4), ('machines', 4), ('customer', 4), ('service', 4), ('sauna', 3), ('facilities', 3), ('space', 3), ('amenities', 3), ('cardio', 3), ('facility', 3), ('notch', 3), ('highly', 3), ('fair', 2), ('worst', 2), ('music', 2), ('hands', 2), ('vibes', 2), ('adequate', 2), ('super', 2), ('hours', 2), ('membership', 2), ('absolutely', 2), ('parking', 2), ('member', 2), ('counting', 2), ('knowledgeable', 2), ('fine', 1), ('decent', 1), ('locker', 1), ('rooms', 1), ('updates', 1), ('phenomenal', 1), ('selection', 1), ('making', 1), ('opened', 1), ('treadmills', 1), ('terrible', 1), ('messy', 1), ('overcrowded', 1), ('won', 1), ('welcoming', 1), ('keeping', 1), ('decision', 1), ('joining', 1), ('price', 1), ('maintenance', 1), ('ready', 1), ('excellent', 1), ('disappointed', 1), ('dirty', 1), ('doesn', 1), ('care', 1)]",0.016714285714285713,0.5892857142857143,0.394,0.7932928571428571,0.07104485504645237,0.10130686314105537,0.1253860946328289,0.3197213655425855
ChIJfe9d847e99ccab22f4cf,EOS Fitness - South Phoenix,"4730 E Baseline Rd, Phoenix, AZ 85042, United States",33.3775,-111.9734,4.1,654,85042,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",168,"[('staff', 127), ('classes', 55), ('equipment', 39), ('incredible', 37), ('weights', 36), ('experience', 34), ('clean', 32), ('trainers', 31), ('spacious', 30), ('area', 30), ('workout', 27), ('motivating', 27), ('facility', 26), ('helpful', 26), ('ve', 23), ('terrible', 23), ('worth', 22), ('hours', 21), ('encouraging', 21), ('community', 21), ('studio', 20), ('atmosphere', 20), ('free', 19), ('welcoming', 19), ('pool', 18), ('supportive', 18), ('fantastic', 18), ('amenities', 18), ('modern', 17), ('vibe', 17), ('treadmills', 17), ('membership', 17), ('layout', 16), ('training', 16), ('excellent', 16), ('price', 16), ('stars', 16), ('professional', 15), ('space', 15), ('cardio', 15), ('locker', 15), ('rooms', 15), ('sauna', 14), ('outdated', 14), ('friendly', 14), ('location', 14), ('machines', 13), ('knowledgeable', 13), ('selection', 13), ('member', 12), ('counting', 12), ('bad', 12), ('parking', 12), ('schedule', 12), ('maintenance', 12), ('cleanest', 12), ('brand', 12), ('job', 12), ('facilities', 12), ('penny', 12), ('premium', 12), ('money', 10), ('broken', 10), ('smells', 10), ('perfect', 10), ('decision', 10), ('joining', 10), ('variety', 10), ('music', 9), ('fair', 9), ('ready', 9), ('overcrowded', 8), ('won', 8), ('super', 8), ('notch', 8), ('highly', 8), ('decent', 8), ('average', 8), ('disappointed', 8), ('dirty', 8), ('doesn', 8), ('care', 8), ('absolutely', 8), ('months', 8), ('customer', 7), ('service', 7), ('major', 7), ('advertise', 7), ('phenomenal', 6), ('unhelpful', 6), ('special', 6), ('messy', 6), ('updated', 6), ('maintained', 6), ('unprofessional', 5), ('acceptable', 5), ('years', 5), ('fine', 5), ('adequate', 5), ('cramped', 5), ('train', 5), ('environment', 5), ('options', 5), ('endless', 5), ('standard', 5), ('switched', 5), ('updates', 4), ('opened', 3), ('hands', 3), ('vibes', 3), ('worst', 3), ('reasonable', 3), ('outstanding', 3), ('keeping', 3), ('making', 2), ('disappointing', 2), ('budget', 2), ('couple', 2), ('middle', 2), ('road', 2), ('crowded', 2), ('serviceable', 2), ('replacing', 2), ('alright', 2), ('peak', 2), ('rude', 2), ('greeting', 1), ('members', 1), ('offering', 1), ('tips', 1)]",0.05908,0.6337480000000001,0.307164,0.542768,0.1331148370368887,0.12435816139369738,0.17368440978050742,0.5684392468553361
ChIJd0c0fa68bd9c7e8d53e2,Sky Fitness,"7702 E Doubletree Ranch Rd, Phoenix, AZ 85050, United States",33.6398,-111.9266,4.6,213,85050,"['Monday: 5:00 AM – 9:00 PM', 'Tuesday: 5:00 AM – 9:00 PM', 'Wednesday: 5:00 AM – 9:00 PM', 'Thursday: 5:00 AM – 9:00 PM', 'Friday: 5:00 AM – 8:00 PM', 'Saturday: 6:00 AM – 5:00 PM', 'Sunday: 7:00 AM – 3:00 PM']",95,"[('staff', 85), ('classes', 44), ('equipment', 39), ('incredible', 35), ('clean', 35), ('area', 34), ('spacious', 32), ('workout', 32), ('helpful', 31), ('atmosphere', 28), ('trainers', 28), ('ve', 26), ('weights', 23), ('fantastic', 22), ('facility', 20), ('machines', 20), ('community', 20), ('friendly', 19), ('supportive', 19), ('knowledgeable', 19), ('excellent', 19), ('encouraging', 18), ('treadmills', 17), ('amenities', 17), ('sauna', 16), ('welcoming', 16), ('price', 16), ('experience', 15), ('schedule', 15), ('modern', 15), ('training', 15), ('locker', 15), ('rooms', 15), ('stars', 14), ('music', 14), ('decision', 14), ('joining', 14), ('free', 14), ('parking', 14), ('worth', 14), ('motivating', 13), ('notch', 12), ('customer', 12), ('service', 12), ('professional', 12), ('highly', 12), ('train', 12), ('cardio', 12), ('environment', 12), ('options', 12), ('endless', 12), ('maintained', 12), ('space', 12), ('perfect', 12), ('membership', 12), ('vibe', 12), ('hours', 11), ('hands', 11), ('vibes', 11), ('studio', 11), ('selection', 11), ('layout', 10), ('ready', 10), ('maintenance', 10), ('facilities', 9), ('switched', 9), ('variety', 9), ('pool', 9), ('penny', 9), ('premium', 9), ('super', 8), ('terrible', 8), ('phenomenal', 7), ('disappointed', 7), ('dirty', 7), ('doesn', 7), ('care', 7), ('cleanest', 7), ('brand', 7), ('outdated', 7), ('fair', 6), ('fine', 5), ('bad', 5), ('decent', 5), ('job', 5), ('unprofessional', 5), ('money', 5), ('offering', 4), ('tips', 4), ('years', 4), ('broken', 4), ('smells', 4), ('location', 4), ('absolutely', 3), ('standard', 3), ('adequate', 3), ('major', 3), ('advertise', 3), ('greeting', 3), ('members', 3), ('months', 3), ('member', 3), ('counting', 3), ('updated', 3), ('average', 3), ('alright', 2), ('acceptable', 2), ('peak', 2), ('updates', 2), ('outstanding', 2), ('special', 2), ('worst', 2), ('pay', 2), ('room', 2), ('improvement', 2), ('budget', 1), ('unhelpful', 1), ('reasonable', 1), ('rude', 1), ('making', 1), ('overcrowded', 1), ('won', 1), ('messy', 1), ('opened', 1), ('disappointing', 1), ('couple', 1)]",0.03619718309859155,0.6069014084507043,0.3569014084507042,0.6790117370892019,0.10838992586842879,0.11321829244115071,0.15543346161162644,0.4692000299619641
ChIJ618ecc03c664333630b7,Anytime Fitness - Midtown Phoenix,"3300 N Central Ave #103, Phoenix, AZ 85012, United States",33.4783,-112.074,4.3,167,85012,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",168,"[('staff', 74), ('classes', 42), ('clean', 34), ('equipment', 32), ('incredible', 31), ('weights', 27), ('facility', 22), ('workout', 21), ('stars', 21), ('area', 20), ('ve', 19), ('trainers', 19), ('modern', 18), ('helpful', 18), ('fantastic', 17), ('amenities', 17), ('friendly', 17), ('hours', 16), ('atmosphere', 16), ('welcoming', 15), ('spacious', 15), ('free', 14), ('motivating', 14), ('knowledgeable', 14), ('treadmills', 14), ('excellent', 13), ('experience', 13), ('supportive', 13), ('price', 12), ('locker', 12), ('rooms', 12), ('community', 12), ('worth', 12), ('decision', 11), ('joining', 11), ('encouraging', 11), ('perfect', 11), ('training', 11), ('membership', 10), ('location', 10), ('professional', 10), ('penny', 10), ('premium', 10), ('studio', 10), ('machines', 10), ('space', 9), ('maintenance', 8), ('schedule', 8), ('variety', 8), ('pool', 8), ('train', 8), ('environment', 8), ('options', 8), ('endless', 8), ('fair', 8), ('cleanest', 7), ('brand', 7), ('vibe', 7), ('ready', 7), ('layout', 7), ('fine', 7), ('member', 7), ('counting', 7), ('sauna', 7), ('super', 7), ('cardio', 7), ('parking', 6), ('maintained', 6), ('terrible', 6), ('customer', 6), ('service', 6), ('facilities', 5), ('selection', 5), ('decent', 5), ('hands', 5), ('vibes', 5), ('switched', 5), ('phenomenal', 5), ('worst', 5), ('notch', 4), ('highly', 4), ('pay', 4), ('room', 4), ('improvement', 4), ('updates', 4), ('months', 4), ('absolutely', 4), ('standard', 4), ('outdated', 4), ('music', 4), ('years', 3), ('broken', 3), ('smells', 3), ('bad', 3), ('greeting', 3), ('members', 3), ('overcrowded', 3), ('won', 3), ('alright', 3), ('peak', 3), ('average', 3), ('acceptable', 2), ('couple', 2), ('rude', 2), ('unhelpful', 2), ('keeping', 2), ('disappointed', 2), ('dirty', 2), ('doesn', 2), ('care', 2), ('replacing', 2), ('reasonable', 2), ('opened', 2), ('job', 2), ('money', 2), ('adequate', 2), ('cramped', 1), ('special', 1), ('updated', 1), ('middle', 1), ('road', 1), ('crowded', 1), ('serviceable', 1), ('offering', 1), ('tips', 1), ('major', 1), ('advertise', 1), ('unprofessional', 1)]",0.02606586826347305,0.6171556886227545,0.35678443113772457,0.7005952095808383,0.08773393085452946,0.12862760182940672,0.1540580832321446,0.4001007509875095
ChIJee7e5bb461d2ec0a11ef,Jab Cross Boxing Club,"3015 N 16th St, Phoenix, AZ 85016, United States",33.475,-112.039,5.0,98,85016,"['Monday: 5:30 AM – 7:30 PM', 'Tuesday: 5:30 AM – 7:30 PM', 'Wednesday: 5:30 AM – 7:30 PM', 'Thursday: 5:30 AM – 7:30 PM', 'Friday: 5:30 AM – 6:00 PM', 'Saturday: 8:00 AM – 12:00 PM', 'Sunday: Closed']",72,"[('staff', 39), ('classes', 24), ('equipment', 21), ('ve', 19), ('spacious', 18), ('clean', 18), ('incredible', 17), ('fantastic', 16), ('workout', 16), ('atmosphere', 14), ('helpful', 14), ('facility', 13), ('weights', 13), ('trainers', 13), ('area', 13), ('supportive', 11), ('community', 10), ('motivating', 10), ('hands', 10), ('vibes', 10), ('welcoming', 10), ('excellent', 9), ('professional', 9), ('encouraging', 9), ('price', 8), ('modern', 8), ('cardio', 8), ('stars', 8), ('amenities', 8), ('layout', 7), ('decision', 7), ('joining', 7), ('machines', 7), ('perfect', 7), ('location', 7), ('locker', 7), ('rooms', 7), ('studio', 6), ('switched', 6), ('space', 6), ('absolutely', 5), ('knowledgeable', 5), ('pool', 5), ('worth', 5), ('sauna', 5), ('maintained', 5), ('maintenance', 5), ('membership', 5), ('friendly', 5), ('notch', 5), ('highly', 5), ('super', 5), ('cleanest', 4), ('brand', 4), ('penny', 4), ('premium', 4), ('treadmills', 4), ('decent', 4), ('vibe', 4), ('parking', 4), ('phenomenal', 4), ('training', 4), ('music', 4), ('customer', 4), ('service', 4), ('experience', 3), ('free', 3), ('schedule', 3), ('standard', 3), ('opened', 3), ('selection', 3), ('greeting', 3), ('members', 3), ('hours', 3), ('ready', 3), ('facilities', 2), ('adequate', 2), ('outstanding', 2), ('updates', 2), ('outdated', 2), ('member', 2), ('counting', 2), ('train', 2), ('environment', 2), ('options', 2), ('endless', 2), ('fair', 2), ('variety', 1), ('fine', 1), ('money', 1), ('terrible', 1), ('broken', 1), ('smells', 1), ('bad', 1), ('disappointing', 1), ('worst', 1), ('months', 1), ('special', 1), ('job', 1), ('keeping', 1), ('acceptable', 1), ('years', 1)]",0.013204081632653061,0.6044387755102041,0.3823571428571429,0.7747765306122449,0.06186149464126291,0.12119610642639539,0.13759999175857085,0.3055628960854507
ChIJb9f88acd2b5aeda0bfc6,Mountainside Fitness - Norterra,"2501 W Happy Valley Rd, Phoenix, AZ 85085, United States",33.7128,-112.105,4.5,467,85085,"['Monday: 4:00 AM – 10:00 PM', 'Tuesday: 4:00 AM – 10:00 PM', 'Wednesday: 4:00 AM – 10:00 PM', 'Thursday: 4:00 AM – 10:00 PM', 'Friday: 4:00 AM – 9:00 PM', 'Saturday: 5:00 AM – 8:00 PM', 'Sunday: 5:00 AM – 8:00 PM']",121,"[('staff', 121), ('equipment', 53), ('clean', 45), ('classes', 43), ('incredible', 42), ('spacious', 40), ('area', 37), ('trainers', 37), ('workout', 36), ('weights', 31), ('helpful', 31), ('atmosphere', 30), ('experience', 27), ('ve', 27), ('fantastic', 25), ('facility', 24), ('community', 24), ('professional', 23), ('knowledgeable', 23), ('training', 22), ('modern', 22), ('friendly', 22), ('treadmills', 21), ('customer', 21), ('service', 21), ('motivating', 21), ('stars', 20), ('sauna', 20), ('encouraging', 19), ('excellent', 19), ('studio', 19), ('variety', 18), ('member', 18), ('counting', 18), ('welcoming', 18), ('amenities', 17), ('free', 17), ('maintenance', 17), ('parking', 17), ('pool', 17), ('supportive', 16), ('location', 16), ('absolutely', 15), ('worth', 15), ('maintained', 15), ('layout', 13), ('facilities', 13), ('locker', 13), ('rooms', 13), ('penny', 12), ('premium', 12), ('perfect', 12), ('selection', 11), ('phenomenal', 11), ('years', 11), ('super', 11), ('price', 11), ('hours', 11), ('machines', 10), ('membership', 10), ('schedule', 10), ('terrible', 10), ('vibe', 9), ('hands', 9), ('vibes', 9), ('decision', 9), ('joining', 9), ('train', 9), ('environment', 9), ('options', 9), ('endless', 9), ('music', 8), ('space', 8), ('cardio', 7), ('bad', 7), ('switched', 7), ('cleanest', 7), ('brand', 7), ('average', 6), ('ready', 6), ('disappointed', 6), ('dirty', 6), ('doesn', 6), ('care', 6), ('outdated', 6), ('fine', 5), ('major', 5), ('advertise', 5), ('months', 5), ('greeting', 5), ('members', 5), ('broken', 5), ('smells', 5), ('decent', 5), ('overcrowded', 5), ('won', 5), ('replacing', 4), ('pay', 4), ('room', 4), ('improvement', 4), ('job', 4), ('fair', 4), ('notch', 4), ('highly', 4), ('disappointing', 3), ('standard', 3), ('unprofessional', 3), ('adequate', 3), ('rude', 3), ('messy', 3), ('offering', 3), ('tips', 3), ('money', 3), ('updated', 2), ('special', 2), ('couple', 2), ('updates', 2), ('keeping', 2), ('budget', 2), ('opened', 2), ('cramped', 1), ('acceptable', 1), ('worst', 1), ('middle', 1), ('road', 1), ('reasonable', 1), ('crowded', 1), ('serviceable', 1)]",0.033100000000000004,0.624228,0.34267200000000003,0.6718052,0.10566272971014512,0.12207703809036184,0.15473839958207164,0.4509346589023264
ChIJd538e3d036af45c47f63,Desert Forge Strength Training,"1545 W Dunlap Ave, Phoenix, AZ 85021, United States",33.5653,-112.0874,4.9,45,85021,"['Monday: 5:30 AM – 8:00 PM', 'Tuesday: 5:30 AM – 8:00 PM', 'Wednesday: 5:30 AM – 8:00 PM', 'Thursday: 5:30 AM – 8:00 PM', 'Friday: 5:30 AM – 7:00 PM', 'Saturday: 7:00 AM – 12:00 PM', 'Sunday: Closed']",73,"[('staff', 19), ('equipment', 12), ('clean', 11), ('trainers', 11), ('workout', 11), ('area', 9), ('knowledgeable', 8), ('welcoming', 8), ('incredible', 8), ('amenities', 8), ('spacious', 7), ('excellent', 7), ('atmosphere', 6), ('stars', 6), ('weights', 6), ('classes', 6), ('maintenance', 6), ('community', 6), ('motivating', 5), ('professional', 5), ('encouraging', 5), ('selection', 4), ('location', 4), ('ready', 4), ('hours', 4), ('facility', 4), ('perfect', 4), ('membership', 4), ('cardio', 4), ('friendly', 4), ('locker', 4), ('rooms', 4), ('ve', 4), ('studio', 3), ('parking', 3), ('schedule', 3), ('sauna', 3), ('phenomenal', 3), ('notch', 3), ('highly', 3), ('maintained', 3), ('supportive', 3), ('training', 3), ('cleanest', 3), ('brand', 3), ('treadmills', 2), ('worth', 2), ('penny', 2), ('premium', 2), ('experience', 2), ('helpful', 2), ('modern', 2), ('vibe', 2), ('fantastic', 2), ('pool', 2), ('major', 1), ('unhelpful', 1), ('advertise', 1), ('free', 1), ('terrible', 1), ('cramped', 1), ('overcrowded', 1), ('won', 1), ('facilities', 1), ('layout', 1), ('space', 1), ('decision', 1), ('joining', 1), ('price', 1), ('train', 1), ('environment', 1), ('options', 1), ('endless', 1), ('variety', 1), ('hands', 1), ('vibes', 1), ('member', 1), ('counting', 1)]",0.004888888888888889,0.6060444444444444,0.38906666666666667,0.8104111111111111,0.032795663669996915,0.11659661533282477,0.12810106095650348,0.22508035254328643
